token_id,threshold,coverage,success,precision,status,total_count
4024,0.63,219,218,0.9954337899543378,ok,497
4031,,0,0,,fallback_no_valid_threshold,230
4115,0.945,1675,1668,0.9958208955223881,ok,7707
4143,0.81,687,684,0.9956331877729258,ok,2241
4158,0.7,190,190,1.0,ok,414
4179,,0,0,,fallback_no_valid_threshold,285
4217,,0,0,,fallback_no_valid_threshold,348
4226,0.68,800,797,0.99625,ok,13763
4227,0.535,137,137,1.0,ok,238
4231,0.745,309,308,0.9967637540453075,ok,1610
4236,0.75,102,102,1.0,ok,276
4238,,0,0,,fallback_no_valid_threshold,440
4244,,0,0,,fallback_no_valid_threshold,217
4278,0.595,192,192,1.0,ok,393
4279,0.705,883,879,0.9954699886749717,ok,2268
4292,0.5,558,556,0.996415770609319,ok,950
4325,0.415,502,500,0.9960159362549801,ok,1054
4340,0.115,1449,1442,0.9951690821256038,ok,1525
4354,,0,0,,fallback_no_valid_threshold,664
4361,,0,0,,fallback_no_valid_threshold,220
4362,0.655,243,242,0.9958847736625515,ok,725
4379,0.73,361,360,0.997229916897507,ok,886
4389,0.645,128,128,1.0,ok,701
4390,0.49,330,329,0.996969696969697,ok,464
4392,,0,0,,fallback_no_valid_threshold,299
4405,,0,0,,fallback_no_valid_threshold,353
4416,0.685,381,381,1.0,ok,4693
4420,0.755,2181,2171,0.9954149472718936,ok,6766
4438,,0,0,,fallback_no_valid_threshold,221
4478,0.75,118,118,1.0,ok,401
4486,,0,0,,fallback_no_valid_threshold,317
4512,0.27,524,522,0.9961832061068703,ok,757
4539,,0,0,,fallback_no_valid_threshold,614
4540,,0,0,,fallback_no_valid_threshold,379
4559,0.555,130,130,1.0,ok,295
4583,0.54,112,112,1.0,ok,245
4589,,0,0,,fallback_no_valid_threshold,212
4622,,0,0,,fallback_no_valid_threshold,398
4628,0.895,141,141,1.0,ok,930
4636,0.65,272,271,0.9963235294117647,ok,791
4680,0.655,377,376,0.9973474801061007,ok,1095
4693,0.46,145,145,1.0,ok,284
4695,0.505,272,271,0.9963235294117647,ok,791
4710,0.73,136,136,1.0,ok,910
4755,0.79,176,176,1.0,ok,634
4771,0.555,100,100,1.0,ok,733
4778,,0,0,,fallback_no_valid_threshold,213
4780,0.775,219,218,0.9954337899543378,ok,855
4843,0.93,324,323,0.9969135802469136,ok,1036
4869,,0,0,,fallback_no_valid_threshold,244
4878,0.095,303,302,0.9966996699669967,ok,471
4897,0.555,516,515,0.998062015503876,ok,1201
4916,0.87,141,141,1.0,ok,510
4960,0.595,175,175,1.0,ok,273
4990,0.665,427,425,0.9953161592505855,ok,1265
5005,0.79,302,301,0.9966887417218543,ok,2335
5021,0.52,174,174,1.0,ok,232
5107,0.7,129,129,1.0,ok,758
5155,,0,0,,fallback_no_valid_threshold,206
5203,,0,0,,fallback_no_valid_threshold,343
5221,0.73,408,406,0.9950980392156863,ok,1169
5267,0.4,474,472,0.9957805907172996,ok,520
5302,,0,0,,fallback_no_valid_threshold,741
5395,0.72,133,133,1.0,ok,335
5424,0.46,149,149,1.0,ok,469
5426,0.71,136,136,1.0,ok,470
5456,0.695,127,127,1.0,ok,367
5461,0.86,159,159,1.0,ok,890
5485,0.56,177,177,1.0,ok,367
5493,0.325,780,779,0.9987179487179487,ok,2790
5508,,0,0,,fallback_no_valid_threshold,232
5512,,0,0,,fallback_no_valid_threshold,284
5534,,0,0,,fallback_no_valid_threshold,541
5537,0.395,277,276,0.9963898916967509,ok,444
5555,0.65,450,448,0.9955555555555555,ok,1204
5558,,0,0,,fallback_no_valid_threshold,235
5562,0.72,224,223,0.9955357142857143,ok,535
5610,0.63,111,111,1.0,ok,218
5620,0.52,116,116,1.0,ok,270
5711,0.8,135,135,1.0,ok,464
5746,0.24,105,105,1.0,ok,210
5750,,0,0,,fallback_no_valid_threshold,337
5802,0.795,232,231,0.9956896551724138,ok,699
5821,0.715,112,112,1.0,ok,292
5828,0.715,168,168,1.0,ok,575
5847,,0,0,,fallback_no_valid_threshold,854
6010,0.59,437,435,0.9954233409610984,ok,1554
6088,0.695,536,534,0.996268656716418,ok,2606
6116,0.7,124,124,1.0,ok,264
6144,0.71,236,236,1.0,ok,785
6176,0.665,251,250,0.9960159362549801,ok,388
6226,0.425,306,305,0.9967320261437909,ok,576
6252,0.44,698,695,0.995702005730659,ok,2082
6255,,0,0,,fallback_no_valid_threshold,491
6303,0.755,467,466,0.9978586723768736,ok,1319
6310,0.575,172,172,1.0,ok,300
6328,,0,0,,fallback_no_valid_threshold,247
6422,,0,0,,fallback_no_valid_threshold,247
6436,0.765,140,140,1.0,ok,568
6460,0.745,1107,1102,0.995483288166215,ok,2325
6467,0.805,333,332,0.996996996996997,ok,1855
6486,0.88,239,238,0.99581589958159,ok,967
6551,0.82,210,209,0.9952380952380953,ok,803
6554,0.545,142,142,1.0,ok,225
6556,,0,0,,fallback_no_valid_threshold,201
6573,0.585,101,101,1.0,ok,217
6577,0.715,347,346,0.9971181556195965,ok,548
6599,0.485,245,244,0.9959183673469387,ok,394
6602,0.78,156,156,1.0,ok,339
6623,0.665,125,125,1.0,ok,202
6672,,0,0,,fallback_no_valid_threshold,614
6679,,0,0,,fallback_no_valid_threshold,265
6683,,0,0,,fallback_no_valid_threshold,213
6693,0.01,575,575,1.0,ok,575
6696,0.695,224,223,0.9955357142857143,ok,728
6716,0.79,107,107,1.0,ok,287
6771,,0,0,,fallback_no_valid_threshold,271
6781,0.645,101,101,1.0,ok,278
6798,,0,0,,fallback_no_valid_threshold,237
6801,0.795,181,181,1.0,ok,816
6816,0.665,236,235,0.9957627118644068,ok,1169
6819,,0,0,,fallback_no_valid_threshold,292
6837,,0,0,,fallback_no_valid_threshold,222
6846,0.815,142,142,1.0,ok,653
6884,0.59,115,115,1.0,ok,217
6888,,0,0,,fallback_no_valid_threshold,804
6978,,0,0,,fallback_no_valid_threshold,208
6981,,0,0,,fallback_no_valid_threshold,213
7014,0.67,169,169,1.0,ok,402
7015,,0,0,,fallback_no_valid_threshold,406
7021,0.71,1322,1317,0.9962178517397882,ok,1981
7027,0.61,104,104,1.0,ok,219
7038,0.785,211,210,0.995260663507109,ok,412
7039,,0,0,,fallback_no_valid_threshold,682
7042,0.68,155,155,1.0,ok,435
7049,0.76,664,661,0.9954819277108434,ok,1806
7055,0.62,100,100,1.0,ok,323
7071,,0,0,,fallback_no_valid_threshold,285
7117,0.51,169,169,1.0,ok,281
7171,0.77,245,245,1.0,ok,878
7232,0.505,243,242,0.9958847736625515,ok,431
7247,,0,0,,fallback_no_valid_threshold,214
7270,0.625,116,116,1.0,ok,328
7289,,0,0,,fallback_no_valid_threshold,247
7298,0.585,129,129,1.0,ok,261
7314,,0,0,,fallback_no_valid_threshold,243
7358,0.64,729,727,0.9972565157750343,ok,1666
7379,0.415,809,806,0.9962917181705809,ok,1562
7391,0.7,473,472,0.9978858350951374,ok,2257
7409,0.49,271,270,0.996309963099631,ok,810
7411,0.75,489,487,0.9959100204498977,ok,1263
7530,0.915,105,105,1.0,ok,245
7541,0.735,1125,1120,0.9955555555555555,ok,4363
7571,0.7,210,209,0.9952380952380953,ok,651
7589,0.765,239,238,0.99581589958159,ok,443
